Recycling,Lat,Long
TH,42.35668,-71.13727
TH,42.35668,-71.13727
TH,42.35668,-71.13727
TH,42.35668,-71.13727
TH,42.35668,-71.13727
TH,42.35668,-71.13727
TH,42.35668,-71.13727
TH,42.35668,-71.13727
TH,42.356242,-71.133732
TH,42.356513,-71.135954
TH,42.272139,-71.063557
TH,42.272038,-71.063747
TH,42.2716,-71.06439
TH,42.27168,-71.06427
TH,42.271691,-71.064249
TH,42.27193,-71.06392
TH,42.27193,-71.06392
TH,42.27193,-71.06392
TH,42.27193,-71.06392
TH,42.27193,-71.06392
TH,42.27193,-71.06392
TH,42.27193,-71.06392
TH,42.27193,-71.06392
TH,42.2716,-71.06439
TH,42.2716,-71.06439
TH,42.385734,-71.012925
TH,42.386883,-71.01316
TH,42.386864,-71.013493
TH,42.387266,-71.013407
TH,42.387242,-71.013077
TH,42.387494,-71.012483
TH,42.388193,-71.012259
TH,42.388429,-71.012123
TH,42.387149,-71.011755
TH,42.386858,-71.01213
TH,42.386691,-71.011067
TH,42.386603,-71.010634
TH,42.386506,-71.012485
TH,42.28377,-71.0529
TH,42.28385,-71.05254
TH,42.28364,-71.05285
TH,42.28359,-71.05244
TH,42.28359,-71.05244
TH,42.37313,-71.03416
TH,42.37313,-71.03416
TH,42.37318,-71.0341
TH,42.37318,-71.0341
TH,42.37336,-71.03395
TH,42.37336,-71.03395
TH,42.37336,-71.03395
TH,42.37341,-71.03389
TH,42.373661,-71.033562
TH,42.373661,-71.033562
TH,42.37371,-71.03351
TH,42.37371,-71.03351
TH,42.37382,-71.0334
TH,42.37382,-71.0334
TH,42.37382,-71.0334
TH,42.37388,-71.03334
TH,42.37442,-71.03271
TH,42.37442,-71.03271
TH,42.37442,-71.03271
TH,42.37448,-71.03265
TH,42.37453,-71.03258
TH,42.37453,-71.03258
TH,42.37459,-71.03252
TH,42.37459,-71.03252
TH,42.37485,-71.0322
TH,42.37485,-71.0322
TH,42.37485,-71.0322
TH,42.3749,-71.03215
TH,42.37596,-71.03089
TH,42.37596,-71.03089
TH,42.37596,-71.03089
TH,42.37642,-71.03037
TH,42.37647,-71.03031
TH,42.37701,-71.02972
TH,42.37701,-71.02972
TH,42.37701,-71.02972
TH,42.377648,-71.028908
TH,42.378073,-71.028439
TH,42.378073,-71.028439
TH,42.378073,-71.028439
TH,42.37844,-71.02803
TH,42.378596,-71.027818
TH,42.378596,-71.027818
TH,42.38011,-71.02607
TH,42.299579,-71.110618
TH,42.29978,-71.11092
TH,42.28349,-71.0528
TH,42.28349,-71.0528
TH,42.349843,-71.174416
TH,42.34932,-71.171265
TH,42.34902,-71.17137
TH,42.34937,-71.17141
TH,42.34947,-71.17181
TH,42.34948,-71.17196
TH,42.34918,-71.17185
TH,42.3495,-71.17212
TH,42.34917,-71.172
TH,42.34927,-71.1726
TH,42.34928,-71.17274
TH,42.34957,-71.17271
TH,42.34959,-71.17286
TH,42.34933,-71.17319
TH,42.34967,-71.17359
TH,42.34713,-71.16808
TH,42.349326,-71.173382
TH,42.34971,-71.17398
TH,42.34934,-71.17376
TH,42.349737,-71.174154
TH,42.3494,-71.17396
TH,42.34749,-71.16853
TH,42.34692,-71.16762
TH,42.34738,-71.169
TH,42.34759,-71.16865
TH,42.34802,-71.16959
TH,42.34812,-71.16973
TH,42.348751,-71.169919
TH,42.348481,-71.170147
TH,42.349017,-71.170317
TH,42.3487,-71.17049
TH,42.349091,-71.17047
TH,42.34877,-71.17062
TH,42.34913,-71.17063
TH,42.34892,-71.17105
TH,42.34928,-71.17111
TH,42.34897,-71.17121
TH,42.34897,-71.17121
TH,42.34902,-71.17137
TH,42.34902,-71.17137
TH,42.34937,-71.17141
TH,42.349098,-71.171728
TH,42.34952,-71.17226
TH,42.34963,-71.17321
TH,42.34963,-71.17321
TH,42.34713,-71.16808
TH,42.349674,-71.173625
TH,42.34969,-71.173757
TH,42.349318,-71.173543
TH,42.349743,-71.174194
TH,42.34702,-71.16852
TH,42.34702,-71.16852
TH,42.34732,-71.16835
TH,42.348481,-71.170147
TH,42.34895,-71.17016
TH,42.34895,-71.17016
TH,42.348607,-71.170312
TH,42.34877,-71.17062
TH,42.34877,-71.17062
TH,42.34913,-71.17063
TH,42.34913,-71.17063
TH,42.34887,-71.1709
TH,42.34892,-71.17105
TH,42.34892,-71.17105
TH,42.349766,-71.174336
TH,42.348993,-71.171983
TH,42.349057,-71.172423
TH,42.348858,-71.172437
TH,42.349665,-71.167854
TH,42.35002,-71.16805
TH,42.3498,-71.1677
TH,42.3499,-71.16815
TH,42.34947,-71.16814
TH,42.34914,-71.16841
TH,42.34914,-71.16841
TH,42.34914,-71.16841
TH,42.34914,-71.16841
TH,42.34897,-71.16938
TH,42.34875,-71.16901
TH,42.34888,-71.16952
TH,42.34874,-71.16963
TH,42.349155,-71.168443
TH,42.349017,-71.168663
TH,42.3498,-71.1677
TH,42.3498,-71.1677
TH,42.3498,-71.1677
TH,42.3499,-71.16815
TH,42.349162,-71.169175
TH,42.349098,-71.169257
TH,42.349098,-71.169257
TH,42.35028,-71.16793
TH,42.34875,-71.16901
TH,42.34888,-71.16952
TH,42.34888,-71.16952
TH,42.34871,-71.16966
TH,42.35014,-71.16797
TH,42.35014,-71.16797
TH,42.35014,-71.16797
TH,42.372845,-71.034765
TH,42.373991,-71.033217
TH,42.373565,-71.03368
TH,42.372996,-71.034395
TH,42.375084,-71.031987
TH,42.376103,-71.030799
TH,42.37318,-71.0341
TH,42.287029,-71.106918
TH,42.37325,-71.03407
TH,42.3733,-71.03401
TH,42.37336,-71.03395
TH,42.37341,-71.03389
TH,42.373497,-71.033788
TH,42.373497,-71.033788
TH,42.373497,-71.033788
TH,42.3736,-71.03361
TH,42.373661,-71.033562
TH,42.37371,-71.03351
TH,42.37393,-71.03328
TH,42.37459,-71.03252
TH,42.37464,-71.03245
TH,42.37468,-71.03234
TH,42.3752,-71.03173
TH,42.37526,-71.03168
TH,42.37573,-71.03136
TH,42.37596,-71.03089
TH,42.3763,-71.03055
TH,42.376392,-71.030465
TH,42.377074,-71.029673
TH,42.37719,-71.02954
TH,42.377528,-71.029144
TH,42.37826,-71.02819
TH,42.37844,-71.02803
TH,42.37848,-71.02795
TH,42.37855,-71.02786
TH,42.37879,-71.02756
TH,42.379296,-71.026242
TH,42.375029,-71.031905
TH,42.377635,-71.028979
TH,42.374792,-71.032333
TH,42.374974,-71.031965
TH,42.377725,-71.0288
TH,42.378682,-71.027723
TH,42.352684,-71.126488
TH,42.352775,-71.127234
TH,42.353628,-71.133395
TH,42.353495,-71.133817
TH,42.35342,-71.13319
TH,42.35344,-71.133357
TH,42.35254,-71.12603
TH,42.35353,-71.13445
TH,42.35366,-71.13489
TH,42.35367,-71.13567
TH,42.35264,-71.1269
TH,42.35273,-71.12789
TH,42.35273,-71.12789
TH,42.35273,-71.12789
TH,42.35273,-71.12789
TH,42.35273,-71.12789
TH,42.35273,-71.12789
TH,42.35273,-71.12789
TH,42.35273,-71.12789
TH,42.35275,-71.12813
TH,42.35275,-71.12813
TH,42.35275,-71.12813
TH,42.35275,-71.12813
TH,42.3528,-71.12843
TH,42.35287,-71.12913
TH,42.35288,-71.12921
TH,42.35289,-71.1293
TH,42.35293,-71.12939
TH,42.353116,-71.131381
TH,42.353088,-71.131159
TH,42.352635,-71.12697
TH,42.353679,-71.135669
TH,42.353256,-71.132309
TH,42.352411,-71.125329
TH,42.353247,-71.13186
TH,42.353311,-71.132667
TH,42.353194,-71.131889
TH,42.353194,-71.131889
TH,42.353194,-71.131889
TH,42.353194,-71.131889
TH,42.353194,-71.131889
TH,42.353194,-71.131889
TH,42.353194,-71.131889
TH,42.353194,-71.131889
TH,42.353194,-71.131889
TH,42.35342,-71.13319
TH,42.35349,-71.13342
TH,42.35384,-71.13359
TH,42.35254,-71.12603
TH,42.35254,-71.12603
TH,42.35254,-71.12603
TH,42.35254,-71.12603
TH,42.35254,-71.12603
TH,42.35254,-71.12605
TH,42.35254,-71.12605
TH,42.35254,-71.12605
TH,42.35367,-71.13489
TH,42.35256,-71.1262
TH,42.35256,-71.1262
TH,42.35256,-71.1262
TH,42.35256,-71.1262
TH,42.35256,-71.1262
TH,42.35257,-71.12623
TH,42.35257,-71.12623
TH,42.35257,-71.12623
TH,42.37313,-71.03416
TH,42.37318,-71.0341
TH,42.37318,-71.0341
TH,42.3733,-71.03401
TH,42.3733,-71.03401
TH,42.3733,-71.03401
TH,42.3736,-71.03361
TH,42.3736,-71.03361
TH,42.3736,-71.03361
TH,42.373661,-71.033562
TH,42.37371,-71.03351
TH,42.37378,-71.03347
TH,42.37378,-71.03347
TH,42.37378,-71.03347
TH,42.37388,-71.03334
TH,42.37388,-71.03334
TH,42.37393,-71.03328
TH,42.37393,-71.03328
TH,42.37393,-71.03328
TH,42.37448,-71.03265
TH,42.37448,-71.03265
TH,42.37448,-71.03265
TH,42.37453,-71.03258
TH,42.37459,-71.03252
TH,42.37464,-71.03245
TH,42.37464,-71.03245
TH,42.37464,-71.03245
TH,42.3749,-71.03215
TH,42.3749,-71.03215
TH,42.3752,-71.03173
TH,42.37642,-71.03037
TH,42.37642,-71.03037
TH,42.37647,-71.03031
TH,42.37647,-71.03031
TH,42.377074,-71.029673
TH,42.377074,-71.029673
TH,42.377074,-71.029673
TH,42.377648,-71.028908
TH,42.37844,-71.02803
TH,42.37848,-71.02795
TH,42.37848,-71.02795
TH,42.378596,-71.027818
TH,42.29971,-71.11056
TH,42.3528,-71.12843
TH,42.3528,-71.12843
TH,42.3528,-71.12843
TH,42.3528,-71.12843
TH,42.35281,-71.1285
TH,42.35281,-71.1285
TH,42.35281,-71.1285
TH,42.35281,-71.1285
TH,42.35282,-71.12859
TH,42.35282,-71.12859
TH,42.35282,-71.12859
TH,42.35283,-71.12867
TH,42.35283,-71.12867
TH,42.35284,-71.12878
TH,42.35284,-71.12878
TH,42.35284,-71.12878
TH,42.35284,-71.12878
TH,42.35285,-71.12886
TH,42.35285,-71.12886
TH,42.35285,-71.12886
TH,42.35285,-71.12886
TH,42.352855,-71.128945
TH,42.352855,-71.128945
TH,42.352865,-71.129033
TH,42.352865,-71.129033
TH,42.35287,-71.12913
TH,42.35287,-71.12913
TH,42.35287,-71.12913
TH,42.35288,-71.12921
TH,42.35288,-71.12921
TH,42.35293,-71.12939
TH,42.35293,-71.12939
TH,42.35293,-71.12939
TH,42.35294,-71.12948
TH,42.353242,-71.131192
TH,42.353081,-71.130624
TH,42.353081,-71.130624
TH,42.28688,-71.107073
TH,42.352593,-71.125745
TH,42.353744,-71.135141
TH,42.3524,-71.12533
TH,42.353143,-71.131481
TH,42.35316,-71.13166
TH,42.35384,-71.13359
TH,42.353863,-71.134057
TH,42.35256,-71.1262
TH,42.3527,-71.12765
TH,42.35273,-71.12789
TH,42.35273,-71.12789
TH,42.35273,-71.12789
TH,42.35273,-71.12789
TH,42.35273,-71.12789
TH,42.35273,-71.12789
TH,42.35273,-71.12789
TH,42.35273,-71.12789
TH,42.35273,-71.12789
TH,42.35275,-71.12813
TH,42.35275,-71.12813
TH,42.35275,-71.12813
TH,42.35275,-71.12813
TH,42.35284,-71.12878
TH,42.35285,-71.12886
TH,42.352855,-71.128945
TH,42.352865,-71.129033
TH,42.35294,-71.12948
TH,42.35295,-71.129567
TH,42.352981,-71.12978
TH,42.3532,-71.131839
TH,42.353088,-71.131119
TH,42.3532,-71.131939
TH,42.353257,-71.132449
TH,42.353507,-71.133469
TH,42.352604,-71.125748
TH,42.352695,-71.126494
TH,42.35279,-71.128008
TH,42.352836,-71.128548
TH,42.353703,-71.135447
TH,42.353703,-71.135447
TH,42.35522,-71.13237
TH,42.35302,-71.13052
TH,42.353194,-71.131889
TH,42.353194,-71.131889
TH,42.353194,-71.131889
TH,42.353194,-71.131889
TH,42.353194,-71.131889
TH,42.353194,-71.131889
TH,42.353194,-71.131889
TH,42.353194,-71.131889
TH,42.353194,-71.131889
TH,42.35254,-71.12603
TH,42.35254,-71.12603
TH,42.35254,-71.12603
TH,42.35254,-71.12603
TH,42.35254,-71.12605
TH,42.35254,-71.12605
TH,42.35254,-71.12605
TH,42.35254,-71.12605
TH,42.35256,-71.1262
TH,42.35256,-71.1262
TH,42.35256,-71.1262
TH,42.35256,-71.1262
TH,42.35256,-71.1262
TH,42.35257,-71.12623
TH,42.35257,-71.12623
TH,42.35257,-71.12623
TH,42.35257,-71.12623
TH,42.335879,-71.033798
TH,42.33596,-71.0296
TH,42.3528,-71.12843
TH,42.3528,-71.12843
TH,42.3528,-71.12843
TH,42.3528,-71.12843
TH,42.35281,-71.1285
TH,42.35281,-71.1285
TH,42.35282,-71.12859
TH,42.35282,-71.12859
TH,42.35282,-71.12859
TH,42.35283,-71.12867
TH,42.35283,-71.12867
TH,42.35283,-71.12867
TH,42.35283,-71.12867
TH,42.35284,-71.12878
TH,42.35284,-71.12878
TH,42.35285,-71.12886
TH,42.35285,-71.12886
TH,42.352855,-71.128945
TH,42.352855,-71.128945
TH,42.352855,-71.128945
TH,42.352855,-71.128945
TH,42.352865,-71.129033
TH,42.352865,-71.129033
TH,42.352865,-71.129033
TH,42.352865,-71.129033
TH,42.35288,-71.12921
TH,42.35289,-71.1293
TH,42.35289,-71.1293
TH,42.35289,-71.1293
TH,42.35294,-71.12948
TH,42.35294,-71.12948
TH,42.353081,-71.130624
TH,42.353242,-71.131192
TH,42.335454,-71.035003
TH,42.33583,-71.03501
TH,42.335454,-71.034903
TH,42.33583,-71.03495
TH,42.335454,-71.034793
TH,42.33583,-71.03486
TH,42.335454,-71.034683
TH,42.33583,-71.03478
TH,42.335468,-71.034316
TH,42.33583,-71.03458
TH,42.33553,-71.02899
TH,42.335468,-71.034226
TH,42.33583,-71.03452
TH,42.335468,-71.034096
TH,42.335842,-71.034146
TH,42.335842,-71.034146
TH,42.335842,-71.034146
TH,42.335842,-71.034146
TH,42.335468,-71.033786
TH,42.335468,-71.033786
TH,42.335468,-71.033676
TH,42.335849,-71.033962
TH,42.33596,-71.03104
TH,42.33596,-71.03104
TH,42.33596,-71.03104
TH,42.33596,-71.03104
TH,42.33596,-71.03104
TH,42.33596,-71.03104
TH,42.33593,-71.03057
TH,42.335496,-71.030435
TH,42.33592,-71.03045
TH,42.33592,-71.03035
TH,42.33552,-71.03012
TH,42.33593,-71.03023
TH,42.33593,-71.03023
TH,42.33594,-71.03003
TH,42.33594,-71.02994
TH,42.33552,-71.02985
TH,42.33553,-71.02976
TH,42.33589,-71.02904
TH,42.33556,-71.02888
TH,42.33556,-71.02888
TH,42.33594,-71.02889
TH,42.33556,-71.02879
TH,42.33594,-71.0288
TH,42.335943,-71.028719
TH,42.33555,-71.02868
TH,42.33555,-71.02868
TH,42.33555,-71.02868
TH,42.33555,-71.02858
TH,42.335945,-71.02861
TH,42.33595,-71.0284
TH,42.3359,-71.0283
TH,42.33556,-71.02839
TH,42.33554,-71.02828
TH,42.33554,-71.027934
TH,42.335548,-71.027783
TH,42.33596,-71.02795
TH,42.33596,-71.02795
TH,42.33555,-71.02769
TH,42.33555,-71.02769
TH,42.33596,-71.02786
TH,42.33555,-71.02758
TH,42.33596,-71.02776
TH,42.3356,-71.02734
TH,42.335578,-71.027024
TH,42.33596,-71.02733
TH,42.33558,-71.0269
TH,42.33558,-71.02673
TH,42.336044,-71.02691
TH,42.336279,-71.026693
TH,42.336,-71.02629
TH,42.336,-71.0262
TH,42.33601,-71.0261
TH,42.33552,-71.02602
TH,42.33604,-71.02592
TH,42.335857,-71.035253
TH,42.335365,-71.034665
TH,42.335857,-71.035253
TH,42.335367,-71.034319
TH,42.335857,-71.035253
TH,42.336081,-71.033884
TH,42.336003,-71.030134
TH,42.336005,-71.029936
TH,42.336031,-71.028398
TH,42.335469,-71.028035
TH,42.336148,-71.026857
TH,42.33583,-71.03501
TH,42.33583,-71.03501
TH,42.33583,-71.03501
TH,42.33583,-71.03486
TH,42.335464,-71.034453
TH,42.335464,-71.034453
TH,42.335464,-71.034453
TH,42.33583,-71.03458
TH,42.335833,-71.034322
TH,42.335833,-71.034322
TH,42.335833,-71.034322
TH,42.335833,-71.034322
TH,42.335468,-71.033676
TH,42.335468,-71.033676
TH,42.335849,-71.033962
TH,42.335849,-71.033962
TH,42.33545,-71.03351
TH,42.33545,-71.03351
TH,42.33588,-71.03359
TH,42.33588,-71.03359
TH,42.342414,-71.056807
TH,42.33592,-71.03069
TH,42.33592,-71.03069
TH,42.33592,-71.03069
TH,42.3355,-71.03022
TH,42.33593,-71.03014
TH,42.33593,-71.03014
TH,42.33594,-71.03003
TH,42.33594,-71.03003
TH,42.33552,-71.02985
TH,42.33552,-71.02985
TH,42.33552,-71.02985
TH,42.33553,-71.02976
TH,42.33553,-71.02976
TH,42.33589,-71.02911
TH,42.33589,-71.02911
TH,42.33594,-71.02889
TH,42.33594,-71.02889
TH,42.33555,-71.02858
TH,42.33555,-71.02858
TH,42.33555,-71.02858
TH,42.33595,-71.02849
TH,42.33554,-71.02828
TH,42.335547,-71.028182
TH,42.335547,-71.028182
TH,42.335547,-71.028182
TH,42.335548,-71.027783
TH,42.33596,-71.02786
TH,42.33596,-71.02786
TH,42.33596,-71.02786
TH,42.33596,-71.02776
TH,42.33596,-71.02776
TH,42.33555,-71.02749
TH,42.33555,-71.02749
TH,42.33596,-71.02758
TH,42.33596,-71.02758
TH,42.33596,-71.02748
TH,42.33596,-71.02748
TH,42.335578,-71.027007
TH,42.335578,-71.027007
TH,42.33558,-71.0269
TH,42.33558,-71.0269
TH,42.33553,-71.02658
TH,42.33601,-71.0261
TH,42.33601,-71.0261
TH,42.33601,-71.0261
TH,42.33602,-71.02574
TH,42.33602,-71.02561
TH,42.33563,-71.02561
TH,42.33563,-71.02561
TH,42.33563,-71.02561
TH,42.335815,-71.035181
TH,42.335628,-71.034669
TH,42.335492,-71.030856
TH,42.336605,-71.046779
TH,42.337842,-71.048717
TH,42.342899,-71.056529
TH,42.341817,-71.054803
TH,42.341742,-71.054951
TH,42.341786,-71.055021
TH,42.34189,-71.054918
TH,42.34117,-71.054041
TH,42.340448,-71.052757
TH,42.338216,-71.049542
TH,42.34122,-71.05503
TH,42.341473,-71.054526
TH,42.33563,-71.02561
TH,42.34145,-71.05455
TH,42.34145,-71.05455
TH,42.34145,-71.05455
TH,42.34079,-71.05434
TH,42.3429,-71.05675
TH,42.34031,-71.05282
TH,42.340289,-71.052675
TH,42.340246,-71.05261
TH,42.34231,-71.05662
TH,42.339698,-71.051769
TH,42.33961,-71.05168
TH,42.33952,-71.05157
TH,42.33949,-71.05152
TH,42.33942,-71.05141
TH,42.33942,-71.05141
TH,42.33942,-71.05141
TH,42.33942,-71.05141
TH,42.33942,-71.05141
TH,42.34276,-71.05659
TH,42.33928,-71.05119
TH,42.34273,-71.05652
TH,42.338786,-71.050429
TH,42.34272,-71.05637
TH,42.33855,-71.050091
TH,42.338294,-71.050428
TH,42.338511,-71.049941
TH,42.338123,-71.050198
TH,42.33804,-71.05008
TH,42.338328,-71.049724
TH,42.337926,-71.049973
TH,42.33829,-71.04966
TH,42.338061,-71.049267
TH,42.337824,-71.049671
TH,42.33803,-71.04922
TH,42.33803,-71.04922
TH,42.33803,-71.04922
TH,42.33803,-71.04922
TH,42.33803,-71.04922
TH,42.33803,-71.04922
TH,42.337456,-71.049153
TH,42.337456,-71.049153
TH,42.337456,-71.049153
TH,42.337456,-71.049153
TH,42.337456,-71.049153
TH,42.33738,-71.04901
TH,42.33732,-71.04892
TH,42.33726,-71.04885
TH,42.33749,-71.04834
TH,42.337087,-71.048579
TH,42.337087,-71.048579
TH,42.337087,-71.048579
TH,42.337087,-71.048579
TH,42.33706,-71.04853
TH,42.33706,-71.04853
TH,42.33706,-71.04853
TH,42.337277,-71.048055
TH,42.33725,-71.04772
TH,42.3369,-71.04743
TH,42.336498,-71.047778
TH,42.336873,-71.047135
TH,42.33622,-71.04732
TH,42.33615,-71.04718
TH,42.33608,-71.04702
TH,42.33601,-71.04691
TH,42.34209,-71.05636
TH,42.34209,-71.05636
TH,42.34209,-71.05636
TH,42.34209,-71.05636
TH,42.34209,-71.05636
TH,42.34209,-71.05636
TH,42.34209,-71.05636
TH,42.34209,-71.05636
TH,42.34209,-71.05636
TH,42.34209,-71.05636
TH,42.34209,-71.05636
TH,42.34209,-71.05636
TH,42.34209,-71.05636
TH,42.34209,-71.05636
TH,42.34209,-71.05636
TH,42.34209,-71.05636
TH,42.34209,-71.05636
TH,42.34209,-71.05636
TH,42.34209,-71.05636
TH,42.335867,-71.046681
TH,42.33595,-71.04576
TH,42.33555,-71.04611
TH,42.3358,-71.04577
TH,42.335783,-71.04566
TH,42.33571,-71.04562
TH,42.34196,-71.05613
TH,42.34196,-71.05613
TH,42.34196,-71.05613
TH,42.34196,-71.05613
TH,42.34205,-71.05548
TH,42.34149,-71.05544
TH,42.34192,-71.05524
TH,42.340048,-71.052291
TH,42.339275,-71.051191
TH,42.342892,-71.05675
TH,42.33581,-71.03525
TH,42.335464,-71.035123
TH,42.33582,-71.0351
TH,42.33583,-71.03495
TH,42.33583,-71.03495
TH,42.33583,-71.03495
TH,42.33583,-71.03495
TH,42.335464,-71.034563
TH,42.33583,-71.03472
TH,42.335464,-71.034453
TH,42.33583,-71.03465
TH,42.335833,-71.034444
TH,42.335468,-71.034006
TH,42.335833,-71.034322
TH,42.335468,-71.033866
TH,42.335842,-71.034146
TH,42.335842,-71.034146
TH,42.335842,-71.034146
TH,42.335468,-71.033786
TH,42.33612,-71.03387
TH,42.33545,-71.03351
TH,42.33588,-71.03359
TH,42.33596,-71.03104
TH,42.33596,-71.03104
TH,42.33596,-71.03104
TH,42.33596,-71.03104
TH,42.33594,-71.03083
TH,42.33592,-71.03069
TH,42.33593,-71.03057
TH,42.33593,-71.03057
TH,42.33593,-71.03057
TH,42.3355,-71.03022
TH,42.33592,-71.03035
TH,42.33592,-71.03035
TH,42.33592,-71.03035
TH,42.33593,-71.03023
TH,42.33593,-71.03023
TH,42.335522,-71.030037
TH,42.33593,-71.03014
TH,42.33552,-71.02966
TH,42.33558,-71.02956
TH,42.33558,-71.02948
TH,42.33553,-71.02908
TH,42.33589,-71.02911
TH,42.33556,-71.02888
TH,42.3359,-71.02898
TH,42.3359,-71.02898
TH,42.3359,-71.02898
TH,42.335943,-71.028719
TH,42.335943,-71.028719
TH,42.335943,-71.028719
TH,42.33555,-71.02868
TH,42.33595,-71.02849
TH,42.33556,-71.02846
TH,42.335973,-71.0284
TH,42.33595,-71.0284
TH,42.335959,-71.028147
TH,42.335547,-71.028182
TH,42.33554,-71.02802
TH,42.33596,-71.028073
TH,42.33596,-71.02795
TH,42.33596,-71.02795
TH,42.33555,-71.02769
TH,42.33555,-71.02769
TH,42.33555,-71.02749
TH,42.33596,-71.02768
TH,42.33596,-71.02758
TH,42.33596,-71.02748
TH,42.33558,-71.02673
TH,42.33558,-71.02673
TH,42.33558,-71.02673
TH,42.33558,-71.02673
TH,42.33553,-71.02658
TH,42.336,-71.02656
TH,42.336,-71.02647
TH,42.336,-71.02638
TH,42.33602,-71.02574
TH,42.33602,-71.02561
TH,42.335496,-71.030435
TH,42.33581,-71.03518
TH,42.335951,-71.0296
TH,42.335537,-71.029081
TH,42.335367,-71.034319
TH,42.335857,-71.035253
TH,42.335365,-71.034665
TH,42.335365,-71.034665
TH,42.335837,-71.035567
TH,42.335445,-71.02984
TH,42.335446,-71.029753
TH,42.335448,-71.029661
TH,42.336028,-71.028496
TH,42.33737,-71.04816
TH,42.337039,-71.047689
TH,42.336518,-71.04773
TH,42.338036,-71.050079
TH,42.338171,-71.049419
TH,42.335603,-71.045528
TH,42.34248,-71.056861
TH,42.342726,-71.056371
TH,42.340159,-71.05252
TH,42.340797,-71.054339
TH,42.337732,-71.049541
TH,42.33956,-71.051535
TH,42.33956,-71.051535
TH,42.3397,-71.051757
TH,42.3397,-71.051757
TH,42.33956,-71.051535
TH,42.342384,-71.055735
TH,42.338187,-71.050318
TH,42.341446,-71.054434
TH,42.342769,-71.056569
TH,42.341835,-71.055093
TH,42.34118,-71.05496
TH,42.341632,-71.054723
TH,42.340078,-71.052336
TH,42.339626,-71.051639
TH,42.339257,-71.050862
TH,42.338273,-71.049475
TH,42.338386,-71.049423
TH,42.338106,-71.049122
TH,42.337568,-71.049386
TH,42.336063,-71.047216
TH,42.335955,-71.046989
TH,42.335912,-71.046925
TH,42.335926,-71.046806
TH,42.33546,-71.046006
TH,42.34079,-71.05434
TH,42.34079,-71.05434
TH,42.34079,-71.05434
TH,42.340293,-71.052792
TH,42.340293,-71.052792
TH,42.34231,-71.05662
TH,42.34231,-71.05662
TH,42.34015,-71.05252
TH,42.34015,-71.05252
TH,42.34279,-71.05665
TH,42.34279,-71.05665
TH,42.34279,-71.05665
TH,42.33961,-71.05168
TH,42.33961,-71.05168
TH,42.34276,-71.05659
TH,42.34276,-71.05659
TH,42.33928,-71.05119
TH,42.33928,-71.05119
TH,42.33928,-71.05119
TH,42.34272,-71.0565
TH,42.34272,-71.0565
TH,42.34272,-71.0565
TH,42.34272,-71.0565
TH,42.34272,-71.0565
TH,42.338459,-71.050702
TH,42.338459,-71.050702
TH,42.338459,-71.050702
TH,42.338566,-71.050121
TH,42.33855,-71.050091
TH,42.33855,-71.050091
TH,42.33855,-71.050091
TH,42.338394,-71.049845
TH,42.33804,-71.05008
TH,42.33829,-71.04966
TH,42.33817,-71.049404
TH,42.33817,-71.049404
TH,42.338061,-71.049267
TH,42.3378,-71.04963
TH,42.3378,-71.04963
TH,42.3378,-71.04963
TH,42.33752,-71.04926
TH,42.33752,-71.04926
TH,42.33752,-71.04926
TH,42.33752,-71.04926
TH,42.33732,-71.04892
TH,42.33732,-71.04892
TH,42.33732,-71.04892
TH,42.33732,-71.04892
TH,42.337246,-71.048831
TH,42.337246,-71.048831
TH,42.337246,-71.048831
TH,42.337246,-71.048831
TH,42.337246,-71.048831
TH,42.33746,-71.0483
TH,42.33746,-71.0483
TH,42.33741,-71.04823
TH,42.33741,-71.04823
TH,42.33738,-71.04816
TH,42.33738,-71.04816
TH,42.33738,-71.04816
TH,42.33738,-71.04816
TH,42.3369,-71.04743
TH,42.3369,-71.04743
TH,42.3369,-71.04743
TH,42.3369,-71.04743
TH,42.33652,-71.04773
TH,42.33598,-71.04686
TH,42.33598,-71.04686
TH,42.33598,-71.04686
TH,42.33598,-71.04686
TH,42.33565,-71.04623
TH,42.33595,-71.04576
TH,42.33595,-71.04576
TH,42.33595,-71.04576
TH,42.338116,-71.049361
TH,42.33583,-71.03486
TH,42.33583,-71.03486
TH,42.335464,-71.034563
TH,42.335464,-71.034563
TH,42.33583,-71.03458
TH,42.335833,-71.034444
TH,42.335833,-71.034444
TH,42.335833,-71.034444
TH,42.335833,-71.034322
TH,42.335468,-71.033866
TH,42.335468,-71.033866
TH,42.335468,-71.033866
TH,42.335468,-71.033676
TH,42.335849,-71.033962
TH,42.33612,-71.03387
TH,42.33612,-71.03387
TH,42.33545,-71.03351
TH,42.33588,-71.03359
TH,42.33588,-71.03359
TH,42.33594,-71.03083
TH,42.33594,-71.03083
TH,42.3355,-71.03022
TH,42.3355,-71.03022
TH,42.3355,-71.03022
TH,42.33593,-71.03014
TH,42.33594,-71.03003
TH,42.33594,-71.02994
TH,42.33594,-71.02994
TH,42.33594,-71.02994
TH,42.33552,-71.02966
TH,42.33552,-71.02966
TH,42.33553,-71.02908
TH,42.33553,-71.02908
TH,42.33594,-71.02889
TH,42.33594,-71.0288
TH,42.33594,-71.0288
TH,42.33594,-71.0288
TH,42.33595,-71.02849
TH,42.33556,-71.02846
TH,42.33556,-71.02846
TH,42.33554,-71.02828
TH,42.33554,-71.02828
TH,42.33554,-71.027934
TH,42.33554,-71.027934
